AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
-0.0006660714311723659,-0.002575072009155077,0.0030915472640284936,0.01106130215866008,0.004784715670810069,0.01257028493694845,0.007481911652703621,0.013804262081752228,0.009738490781391995,0.01994659829525336,-0.004204188971612677,0.0045887515943738855,0.006290093153638265,0.0002836718108907288,-0.010923650617579606,0.01427474389143324,0.01905583071666772,0.004918049815158865,0.009393181659583139,-0.011039773688817922,0.012024792643384963,0.012205563806101383,0.009511589505708296,0.01229416484001633,0.00011778961238451124,0.03814580081072605,-0.015111476982536454,-0.00025720985903288085,-0.007272671815402365,-0.0006305835270181692
0.005523128579167924,-0.011701531395202136,0.010050026580880944,-0.02346592352820398,-0.007186163039434534,-0.010428955598376644,0.00961992763586239,-0.003660168434540201,-0.008851893031335267,-0.006464282843344216,0.003428612681378951,0.0010027471183144954,-0.007677100178123286,0.013723442230654248,0.004417679687690024,0.004725778197296249,-0.010482963941276457,-0.010986365549069732,-0.03653174316640273,-0.019136370454319818,-0.003224609633338371,-0.0069882633286293405,-0.0034103327462868815,0.0034745065192551827,0.0005001175497691968,0.015889371923992535,-0.01881487019147776,-0.002172631165148098,-0.002686185314496159,-0.00042062735896331027
0.00615593543453663,0.003765589711819617,0.014018476542235536,-0.016171496573620492,-8.715886452892452e-05,-0.005167362316545354,-0.00038128040722951173,0.004261333514532506,-0.0023993656569423205,-0.004776816621254509,-0.0031909073189210213,0.0129103495725289,-0.005580489189197624,-0.004057928486034146,0.004031760492033909,-0.0010300443418675975,0.0031495254563949082,-0.004477203718256106,-0.0026756379391169594,-0.00812911343380196,1.9678892233532252e-05,0.021387955599486252,-0.0059741431161833836,-0.00045146681818653,0.00361697045387932,-0.010264216246535285,-0.001804269796536806,0.005414736412594268,0.04040159945134758,0.0065228311206837475
0.009036118108957769,0.03319036872762693,-0.007980819043607368,0.0038618039295634787,-0.0036630541158672036,0.017362908861205062,0.004994700533317298,-0.0026336836548477294,0.0024051364587618362,0.0018205860212274771,-0.007917940576811278,0.019146285472673608,0.005781773630283205,-0.009658801289397001,0.021720715839194327,0.0015809234457213606,-0.005851081167884464,0.011598240915614122,-0.010600726380172398,0.029000142527699113,-0.009391100116289741,0.018508556915725505,-0.02538216980801078,0.02122183670780453,-0.003603935127007296,0.013447743753623342,0.010597600604100643,0.002621415965211371,0.011061362719902323,0.0018815485602938775
-0.0011660239162684105,0.011547578405151748,0.003604836070819184,0.014861575315858522,0.023634494293815145,0.024928637082245686,0.013771274769615038,0.00674882896304041,0.02052795284089437,0.015529531584380862,0.024428595148231924,0.01439299344191225,0.01137043503296531,0.00017740747731753714,0.006967263704157345,0.018289239799420542,-0.007177881061400715,-0.0035097958797362105,-0.002513143838415055,0.029040663585983006,0.001187468877313691,0.018039585063780006,0.022450948681822958,-0.0002527620064884939,0.008439567611401078,-0.00764675343672816,0.02588278180460013,0.009748318627457397,-0.0027932187100416783,-0.001773711971958969
-0.0018211179209767225,-0.0021666555007664456,0.01725876103762447,-0.001328314128303476,-0.011159571386443745,0.004513679611683141,0.0017964006508763841,-0.004809225717599119,0.017698495920037027,-0.008052756708719855,0.002313503280529927,-0.008662104472398013,-0.06181302794350485,-0.07623846739195461,0.002720115650205912,-0.0007076920797643993,-0.0008675415043712942,-0.012209869790549277,-0.010078210175658908,0.001547922250417555,0.009903820307622047,-0.01732908446548187,0.017332301017892293,0.0033484279331765787,-0.00796068999455224,-0.010387590589079898,-0.04762226845482598,-0.0037152962055407857,0.005602272336133307,0.00961541548160949
0.0005614158591495944,-0.006384753197634652,-0.00340177109187767,0.010900097243891516,0.007739841972865591,0.009848207658202934,0.005266934095554898,0.005857445202758216,-0.0063530912722964406,-0.003935992427697488,0.013626593682573018,0.006030782679040003,-0.0010691847869106486,-0.003032524050019525,-0.007430930407513969,0.006980240123768411,0.0010129165759020786,0.013549217761249954,0.013194839480567211,0.007133486930797739,0.0055394698492192695,0.011270230576889917,-0.0013813721014661606,-0.0032112622971633975,-0.0003232946725282293,-0.003587886787005279,0.008902287560317745,0.008673025231777709,0.0,0.00900629424742272
0.0007948153451529105,-0.01725485271425431,0.005833005662313484,-0.0027918862650113674,0.014374007288288082,-0.0018674165377118301,0.004236345147092591,-0.01120979063077554,0.009299943421817058,-0.009055717736294433,-0.007311522919302815,0.005035429857779272,0.0037460053419609007,0.013437488317704638,-0.01235890335926515,-0.0011385468778351004,-0.015613716377340103,0.0025129663571661354,0.005156348619422602,-0.007673284459431939,-0.002355516950884873,0.038940699059899275,0.01873193435220344,-0.007517443125026002,-0.011584828746108,-0.023520373955880358,0.003771402523639278,-0.004397317953280577,-0.016713092181092626,0.0014362873201716475
-0.012987595225943172,0.007534258207244626,-0.007646371539299812,-0.007079883240626916,-0.04369528222595398,-0.006675374529261036,-0.010582703517329928,0.0005888439935799461,0.004799156475847166,-0.0038215549277051952,0.011511075474962995,0.0002915610750384712,-0.014927954429762358,-0.0030394257752843767,0.011370509423408226,-0.004157043831962359,0.018945539587486238,0.011529963482223238,-0.0017100673988679205,-0.017011594272270614,0.0001366145828312071,-0.011484130380750246,-0.007015547037994785,-0.003182479980348263,0.0024095050973040877,0.019261713545029924,-0.07461360561902897,-0.011758946814505511,0.008262431792394498,0.007376296120435555
-0.010507915039244642,-0.007214394996605256,-0.003549595623255297,-0.016626586068142157,-0.0010615954141022232,0.009464068262500902,-0.009649024621945945,0.004708664646177807,-0.02209774702660361,-0.0030856653099501363,-0.0016803982752247038,-0.013939677222161162,0.0019843746266590134,-0.00819318967969962,-0.005056285061957322,0.008719244597586329,-0.009080358005577271,0.0031055683995413474,-0.03406014967887172,-0.010649829652368048,0.0013071529074271115,-0.02106470929201487,0.021423331819171443,-0.023817092162680686,-0.014808311064065327,-0.0034639100040521065,0.019037099223713883,-0.0010817388243841153,-0.002575586372068006,-0.00752578569822715
